userId,movieId,rating,timestamp,firstName
2,106,4.0,986848784,Alejandro
2,125,5.0,964622758,Alejandro
2,126,1.0,986848920,Alejandro
2,162,5.0,945078571,Alejandro
2,171,3.0,945078428,Alejandro
2,176,5.0,964622565,Alejandro
2,190,2.0,945079259,Alejandro
2,215,5.0,945079078,Alejandro
2,222,1.0,945629040,Alejandro
2,232,5.0,964622684,Alejandro
2,235,2.0,945173513,Alejandro
2,247,3.0,986848894,Alejandro
2,260,5.0,945079259,Alejandro
2,265,5.0,964538468,Alejandro
2,296,1.0,945173350,Alejandro
2,319,5.0,945079182,Alejandro
2,342,5.0,964538500,Alejandro
2,345,4.0,945629063,Alejandro
2,348,4.0,964622786,Alejandro
2,351,3.0,986934901,Alejandro
2,357,3.0,964623306,Alejandro
2,368,4.0,945078690,Alejandro
2,417,2.0,945078467,Alejandro
2,441,1.0,986934915,Alejandro
2,450,2.0,986848828,Alejandro
2,457,5.0,945079259,Alejandro
2,475,5.0,945174290,Alejandro
2,492,5.0,945079872,Alejandro
2,509,1.0,945079106,Alejandro
2,538,5.0,945078636,Alejandro
2,539,1.0,964538832,Alejandro
2,553,2.0,945079301,Alejandro
2,588,4.0,945079670,Alejandro
2,593,5.0,964539986,Alejandro
2,595,3.0,986848609,Alejandro
2,599,2.0,945078587,Alejandro
2,608,5.0,964540008,Alejandro
2,648,3.0,945079906,Alejandro
2,708,4.0,986935230,Alejandro
2,759,3.0,945078601,Alejandro
2,800,4.0,945079106,Alejandro
2,892,4.0,964622714,Alejandro
2,898,5.0,964623347,Alejandro
2,899,4.0,945079653,Alejandro
2,902,4.0,945078446,Alejandro
2,904,4.0,945079837,Alejandro
2,908,5.0,945173902,Alejandro
2,910,5.0,945173989,Alejandro
2,912,5.0,945173902,Alejandro
2,914,5.0,945079670,Alejandro
2,919,5.0,945079521,Alejandro
2,920,5.0,945173602,Alejandro
2,930,5.0,964538571,Alejandro
2,937,3.0,986849085,Alejandro
2,1025,4.0,945079232,Alejandro
2,1046,5.0,945173654,Alejandro
3,1,4.0,847434962,Margaret
3,21,4.0,847435238,Margaret
3,34,4.0,847434881,Margaret
3,36,4.0,847435292,Margaret
3,39,3.0,847434961,Margaret
3,50,4.0,847434881,Margaret
3,58,5.0,847435238,Margaret
3,110,4.0,847434880,Margaret
3,150,3.0,847434748,Margaret
3,153,3.0,847434802,Margaret
3,232,4.0,847435292,Margaret
3,247,5.0,847435337,Margaret
3,253,3.0,847435292,Margaret
3,261,4.0,847435238,Margaret
3,265,3.0,847435129,Margaret
3,266,1.0,847435311,Margaret
3,290,5.0,847435311,Margaret
3,296,5.0,847434748,Margaret
3,300,3.0,847435337,Margaret
3,316,2.0,847434832,Margaret
3,318,3.0,847434880,Margaret
3,344,3.0,847434802,Margaret
3,349,3.0,847434832,Margaret
3,357,2.0,847435238,Margaret
3,364,3.0,847434882,Margaret
3,367,4.0,847435129,Margaret
3,380,2.0,847434748,Margaret
3,410,3.0,847435292,Margaret
3,457,4.0,847434801,Margaret
3,474,4.0,847435337,Margaret
3,475,5.0,847435311,Margaret
3,515,3.0,847435129,Margaret
3,527,5.0,847434960,Margaret
3,531,4.0,847435258,Margaret
3,534,3.0,847435311,Margaret
3,588,4.0,847434801,Margaret
3,589,3.0,847435258,Margaret
3,590,5.0,847434747,Margaret
3,592,3.0,847434747,Margaret
3,594,5.0,847435238,Margaret
3,595,5.0,847434832,Margaret
3,596,5.0,847435292,Margaret
3,597,3.0,847434962,Margaret
3,608,3.0,847435258,Margaret
4,2,4.0,845553522,Frank
4,3,5.0,845554296,Frank
4,4,3.0,845554349,Frank
4,5,5.0,845553938,Frank
4,6,4.0,845553757,Frank
4,7,4.0,845554264,Frank
4,8,3.0,845555281,Frank
4,10,3.0,845553253,Frank
4,11,4.0,845553489,Frank
4,13,3.0,845555588,Frank
4,15,4.0,845554505,Frank
4,16,4.0,845553819,Frank
4,17,4.0,845553559,Frank
4,19,2.0,845553382,Frank
4,21,2.0,845553382,Frank
4,22,5.0,845553875,Frank
4,24,4.0,845554397,Frank
4,25,3.0,845553695,Frank
4,26,4.0,845555362,Frank
4,27,3.0,845555402,Frank
4,31,3.0,845553819,Frank
4,32,4.0,845553426,Frank
4,34,4.0,845553354,Frank
4,36,5.0,845553726,Frank
4,41,4.0,845554962,Frank
4,43,4.0,845555607,Frank
4,45,3.0,845553907,Frank
4,46,4.0,845554551,Frank
4,47,4.0,845553317,Frank
4,50,1.0,845553381,Frank
4,54,4.0,845555402,Frank
4,60,4.0,845554263,Frank
4,61,4.0,845555454,Frank
4,62,4.0,845553660,Frank
4,65,3.0,845555070,Frank
4,66,3.0,845555151,Frank
4,76,4.0,845555317,Frank
4,79,3.0,845554907,Frank
4,86,5.0,845556131,Frank
4,87,3.0,845555300,Frank
4,88,2.0,845555694,Frank
4,89,4.0,845555124,Frank
4,92,4.0,845555454,Frank
4,93,4.0,845554584,Frank
4,95,4.0,845553559,Frank
4,100,3.0,845555151,Frank
4,102,1.0,845555436,Frank
4,104,4.0,845554349,Frank
4,105,3.0,845553757,Frank
4,110,5.0,845553283,Frank
4,112,4.0,845553994,Frank
4,113,3.0,845556257,Frank
4,126,3.0,845555342,Frank
4,135,3.0,845554987,Frank
4,140,3.0,845555024,Frank
4,141,4.0,845553586,Frank
4,145,4.0,845553966,Frank
4,146,4.0,845555607,Frank
4,150,4.0,845553110,Frank
4,151,4.0,845553586,Frank
4,153,3.0,845553146,Frank
4,158,4.0,845553660,Frank
4,159,3.0,845555006,Frank
4,160,5.0,845553457,Frank
4,161,3.0,845553253,Frank
4,163,3.0,845553907,Frank
4,165,3.0,845553146,Frank
4,168,5.0,845553695,Frank
4,170,3.0,845554263,Frank
4,171,3.0,845555402,Frank
4,174,3.0,845554479,Frank
4,177,3.0,845554931,Frank
4,179,1.0,845555362,Frank
4,180,2.0,845555006,Frank
4,181,3.0,845553938,Frank
4,185,3.0,845553283,Frank
4,186,3.0,845553619,Frank
4,189,3.0,845556241,Frank
4,191,2.0,845554931,Frank
4,195,4.0,845554455,Frank
4,196,3.0,845553586,Frank
4,201,3.0,845556290,Frank
4,204,3.0,845553619,Frank
4,205,3.0,845555477,Frank
4,207,4.0,845554024,Frank
4,208,3.0,845553253,Frank
4,209,3.0,845556106,Frank
4,210,4.0,845556310,Frank
4,212,4.0,845556181,Frank
4,216,4.0,845554099,Frank
4,217,3.0,845555382,Frank
4,218,2.0,845553994,Frank
4,219,3.0,845556131,Frank
4,222,4.0,845554024,Frank
4,224,3.0,845553794,Frank
4,225,4.0,845553381,Frank
4,230,5.0,845553966,Frank
4,231,3.0,845553174,Frank
4,234,2.0,845554176,Frank
4,236,4.0,845553559,Frank
4,237,4.0,845553875,Frank
4,239,3.0,845554987,Frank
4,240,3.0,845555571,Frank
4,243,3.0,845555588,Frank
4,248,5.0,845554263,Frank
4,250,4.0,845555588,Frank
4,251,3.0,845556257,Frank
4,252,4.0,845553619,Frank
4,253,3.0,845553283,Frank
4,254,3.0,845555655,Frank
4,256,3.0,845553726,Frank
4,257,5.0,845554176,Frank
4,258,3.0,845555172,Frank
4,261,4.0,845553695,Frank
4,262,5.0,845554551,Frank
4,265,3.0,845553726,Frank
4,266,3.0,845553457,Frank
4,267,3.0,845554376,Frank
4,270,3.0,845555172,Frank
4,271,4.0,845555249,Frank
4,273,3.0,845553875,Frank
4,274,4.0,845555151,Frank
4,276,4.0,845553907,Frank
4,277,5.0,845553844,Frank
4,279,3.0,845555436,Frank
4,281,4.0,845554320,Frank
4,282,3.0,845553522,Frank
4,288,2.0,845553283,Frank
4,289,3.0,845554455,Frank
4,291,3.0,845555571,Frank
4,292,4.0,845553253,Frank
4,293,3.0,845553660,Frank
4,296,2.0,845553110,Frank
4,302,3.0,845555436,Frank
4,303,3.0,845554099,Frank
4,304,4.0,845555546,Frank
4,310,3.0,845556119,Frank
4,312,1.0,845555151,Frank
4,313,3.0,845555546,Frank
4,314,5.0,845554603,Frank
4,315,4.0,845553522,Frank
4,316,5.0,845553174,Frank
4,317,4.0,845553457,Frank
4,318,5.0,845553200,Frank
4,327,1.0,845554062,Frank
4,329,4.0,845553200,Frank
4,330,3.0,845555071,Frank
4,332,3.0,845555046,Frank
4,333,5.0,845553757,Frank
4,336,3.0,845556223,Frank
4,337,5.0,845553586,Frank
4,339,4.0,845553253,Frank
4,340,4.0,845555265,Frank
4,342,3.0,845553938,Frank
4,343,3.0,845555172,Frank
4,344,3.0,845553146,Frank
4,347,3.0,845555300,Frank
4,348,3.0,845553938,Frank
4,349,5.0,845553146,Frank
4,350,5.0,845553489,Frank
4,351,4.0,845554455,Frank
4,352,3.0,845555382,Frank
4,353,4.0,845553726,Frank
4,354,4.0,845555402,Frank
4,355,4.0,845553819,Frank
4,356,5.0,845553200,Frank
4,357,3.0,845553457,Frank
4,358,3.0,845555265,Frank
4,359,3.0,845556412,Frank
4,360,3.0,845555094,Frank
4,361,4.0,845554376,Frank
4,362,3.0,845553994,Frank
4,364,5.0,845553317,Frank
4,366,3.0,845554962,Frank
4,367,4.0,845553317,Frank
4,368,5.0,845553726,Frank
4,370,4.0,845553794,Frank
4,371,3.0,845554141,Frank
4,374,3.0,845554296,Frank
4,377,5.0,845553317,Frank
4,378,3.0,845554987,Frank
4,380,4.0,845553110,Frank
4,381,3.0,845553994,Frank
4,382,3.0,845554397,Frank
4,383,3.0,845554320,Frank
4,405,3.0,845554603,Frank
4,410,3.0,845553354,Frank
4,412,3.0,845554505,Frank
4,415,4.0,845554420,Frank
4,416,3.0,845554962,Frank
4,419,3.0,845554224,Frank
4,426,3.0,845554551,Frank
4,432,5.0,845553489,Frank
4,434,4.0,845553200,Frank
4,435,3.0,845553489,Frank
4,437,3.0,845554505,Frank
4,440,4.0,845553457,Frank
4,445,3.0,845555124,Frank
4,450,4.0,845555024,Frank
4,454,4.0,845553283,Frank
4,455,3.0,845554062,Frank
4,457,5.0,845553174,Frank
4,458,3.0,845555546,Frank
4,460,3.0,845555281,Frank
4,466,2.0,845553844,Frank
4,468,4.0,845553907,Frank
4,469,4.0,845555477,Frank
4,472,3.0,845555632,Frank
4,474,4.0,845553522,Frank
4,475,4.0,845554099,Frank
4,477,4.0,845554141,Frank
4,480,5.0,845553200,Frank
4,485,3.0,845553794,Frank
4,489,3.0,845554505,Frank
4,490,3.0,845554584,Frank
4,491,4.0,845554141,Frank
4,493,3.0,845555172,Frank
4,494,3.0,845554176,Frank
4,497,3.0,845553819,Frank
4,500,5.0,845553354,Frank
4,502,3.0,845554455,Frank
4,505,3.0,845555317,Frank
4,508,4.0,845553586,Frank
4,509,3.0,845553522,Frank
4,510,3.0,845555546,Frank
4,515,4.0,845553794,Frank
4,516,4.0,845554908,Frank
4,520,3.0,845553844,Frank
4,524,3.0,845554479,Frank
4,527,3.0,845553426,Frank
4,531,3.0,845554296,Frank
4,532,3.0,845554224,Frank
4,536,3.0,845556181,Frank
4,537,3.0,845554551,Frank
4,539,3.0,845553426,Frank
4,540,3.0,845554099,Frank
4,542,4.0,845554524,Frank
4,543,3.0,845554099,Frank
4,546,2.0,845554349,Frank
4,548,3.0,845554908,Frank
4,552,3.0,845553875,Frank
4,553,5.0,845553559,Frank
4,569,4.0,845555342,Frank
4,575,3.0,845555070,Frank
4,587,5.0,845553381,Frank
4,588,5.0,845553146,Frank
4,589,3.0,845553317,Frank
4,590,5.0,845553109,Frank
4,592,3.0,845553109,Frank
4,593,4.0,845553174,Frank
4,594,4.0,845553819,Frank
4,595,5.0,845553174,Frank
4,596,3.0,845554141,Frank
4,597,4.0,845553354,Frank
4,606,3.0,845555024,Frank
4,608,3.0,845553844,Frank
4,609,4.0,845555342,Frank
4,616,5.0,845554062,Frank
4,628,3.0,845555300,Frank
4,631,4.0,845555265,Frank
4,637,4.0,845555046,Frank
4,640,1.0,845555362,Frank
4,647,4.0,845555151,Frank
4,662,3.0,845556147,Frank
4,667,3.0,845555342,Frank
4,694,3.0,845555694,Frank
4,697,3.0,845556378,Frank
4,700,4.0,845556147,Frank
4,704,3.0,845555571,Frank
4,708,4.0,845554376,Frank
4,709,5.0,845555249,Frank
4,710,3.0,845556223,Frank
4,711,4.0,845555317,Frank
4,719,2.0,845555694,Frank
4,736,5.0,845553619,Frank
4,747,3.0,845555046,Frank
4,762,1.0,845555006,Frank
4,765,3.0,845555632,Frank
4,775,3.0,845556462,Frank
4,780,5.0,845556915,Frank
4,783,5.0,845554584,Frank
4,795,3.0,845556506,Frank
4,799,3.0,845555656,Frank
4,801,3.0,845556194,Frank
4,802,4.0,845554584,Frank
4,818,3.0,845555514,Frank
4,830,5.0,845556222,Frank
4,835,4.0,845556194,Frank
4,837,3.0,845556241,Frank
4,838,4.0,845555514,Frank
4,839,3.0,845556120,Frank
4,842,3.0,845555675,Frank
4,848,4.0,845556340,Frank
4,852,4.0,845555694,Frank
4,867,3.0,845556412,Frank
4,880,3.0,845556181,Frank
4,881,3.0,845556340,Frank
4,888,3.0,845556448,Frank
4,891,3.0,845556241,Frank
4,979,3.0,845556808,Frank
4,981,3.0,845556567,Frank
4,986,4.0,845556475,Frank
4,991,4.0,845556808,Frank
4,996,4.0,845556323,Frank
4,999,2.0,845556412,Frank
4,1004,4.0,845556506,Frank
4,1006,4.0,845556694,Frank
4,1042,3.0,845556462,Frank
4,1049,5.0,845556694,Frank
5,2,4.0,839463806,Carlos
5,10,2.0,839463509,Carlos
5,11,4.0,839463806,Carlos
5,21,4.0,839463564,Carlos
5,32,3.0,839463624,Carlos
5,34,5.0,839463546,Carlos
5,39,3.0,839463644,Carlos
5,47,4.0,839463546,Carlos
5,50,5.0,839463644,Carlos
5,110,3.0,839463527,Carlos
5,141,3.0,839464076,Carlos
5,150,4.0,839463422,Carlos
5,153,2.0,839463451,Carlos
5,185,5.0,839463509,Carlos
5,186,4.0,839463856,Carlos
5,208,3.0,839463509,Carlos
5,231,4.0,839463470,Carlos
5,235,3.0,839464076,Carlos
5,236,3.0,839463767,Carlos
5,252,3.0,839463856,Carlos
5,253,5.0,839463509,Carlos
5,282,3.0,839463767,Carlos
5,292,3.0,839463489,Carlos
5,296,4.0,839463422,Carlos
5,317,3.0,839463644,Carlos
5,318,5.0,839463489,Carlos
5,339,3.0,839463509,Carlos
5,356,3.0,839463527,Carlos
5,357,5.0,839463767,Carlos
5,364,5.0,839463546,Carlos
5,367,3.0,839463564,Carlos
5,377,4.0,839463644,Carlos
5,380,5.0,839463422,Carlos
5,432,1.0,839463702,Carlos
5,440,3.0,839463728,Carlos
5,454,4.0,839463546,Carlos
5,457,3.0,839463489,Carlos
5,480,4.0,839463527,Carlos
5,500,2.0,839463624,Carlos
5,527,5.0,839463728,Carlos
5,539,3.0,839463728,Carlos
5,586,3.0,839463702,Carlos
5,587,3.0,839463702,Carlos
5,590,5.0,839463422,Carlos
5,592,3.0,839463422,Carlos
5,593,4.0,839463470,Carlos
5,597,3.0,839463728,Carlos
6,6,5.0,902154266,Jerry
6,10,3.0,902154316,Jerry
6,36,4.0,902155135,Jerry
6,44,2.0,902154593,Jerry
6,95,3.0,902154458,Jerry
6,110,5.0,902154266,Jerry
6,150,5.0,902154266,Jerry
6,153,3.0,902154593,Jerry
6,165,3.0,902154567,Jerry
6,170,4.0,902154621,Jerry
6,208,3.0,902154706,Jerry
6,292,4.0,902154383,Jerry
6,318,4.0,902155070,Jerry
6,349,5.0,902154342,Jerry
6,356,5.0,901200263,Jerry
6,368,3.0,904510567,Jerry
6,376,2.0,902154684,Jerry
6,377,3.0,902154431,Jerry
6,380,4.0,902154431,Jerry
6,434,3.0,902154685,Jerry
6,457,5.0,902154316,Jerry
6,466,3.0,902154805,Jerry
6,474,4.0,902154431,Jerry
6,480,4.0,902154383,Jerry
6,493,3.0,902154805,Jerry
6,511,4.0,902154514,Jerry
6,529,5.0,902155043,Jerry
6,589,4.0,902154266,Jerry
6,593,5.0,902155102,Jerry
6,648,4.0,902154514,Jerry
6,733,4.0,902154431,Jerry
6,736,4.0,902154542,Jerry
6,780,4.0,902154487,Jerry
7,4,3.0,835441653,Mohammed
7,7,3.0,835441989,Mohammed
7,19,1.0,835441168,Mohammed
7,25,4.0,835441394,Mohammed
7,32,4.0,835441168,Mohammed
7,39,3.0,835441186,Mohammed
7,47,5.0,835441133,Mohammed
7,95,5.0,835441295,Mohammed
7,105,3.0,835441371,Mohammed
7,110,5.0,835441107,Mohammed
7,150,4.0,835440977,Mohammed
7,153,2.0,835441012,Mohammed
7,193,3.0,835441371,Mohammed
7,231,3.0,835441042,Mohammed
7,266,5.0,835441168,Mohammed
7,282,5.0,835441239,Mohammed
7,288,4.0,835441107,Mohammed
7,296,3.0,835440978,Mohammed
7,318,3.0,835441042,Mohammed
7,337,5.0,835441239,Mohammed
7,339,4.0,835441066,Mohammed
7,344,2.0,835441012,Mohammed
7,351,3.0,835441686,Mohammed
7,356,4.0,835441239,Mohammed
7,367,1.0,835441210,Mohammed
7,376,4.0,835441620,Mohammed
7,377,3.0,835441328,Mohammed
7,383,4.0,835441729,Mohammed
7,434,4.0,835441066,Mohammed
7,448,3.0,835442201,Mohammed
7,455,3.0,835441812,Mohammed
7,477,4.0,835441578,Mohammed
7,480,3.0,835441262,Mohammed
7,491,3.0,835441672,Mohammed
7,508,3.0,835441558,Mohammed
7,509,5.0,835441347,Mohammed
7,524,3.0,835442007,Mohammed
7,527,3.0,835441371,Mohammed
7,539,4.0,835441415,Mohammed
7,540,3.0,835441794,Mohammed
7,552,3.0,835441558,Mohammed
7,553,4.0,835441239,Mohammed
7,586,3.0,835441451,Mohammed
7,590,4.0,835440977,Mohammed
7,592,2.0,835440976,Mohammed
7,593,4.0,835441086,Mohammed
7,597,3.0,835441431,Mohammed
7,784,1.0,835442447,Mohammed
8,1,4.5,1305696483,Ibrahim
8,44,3.5,1305696245,Ibrahim
8,47,4.0,1307262715,Ibrahim
8,50,4.5,1305697013,Ibrahim
8,110,4.5,1305696470,Ibrahim
8,111,4.0,1326943208,Ibrahim
8,150,3.5,1305696497,Ibrahim
8,260,5.0,1305696468,Ibrahim
8,293,3.5,1307262308,Ibrahim
8,296,5.0,1305696455,Ibrahim
8,318,5.0,1305696465,Ibrahim
8,356,5.0,1305696457,Ibrahim
8,480,4.5,1305696463,Ibrahim
8,527,4.5,1305696664,Ibrahim
8,541,3.5,1322628857,Ibrahim
8,589,4.5,1305696475,Ibrahim
8,590,4.5,1305696492,Ibrahim
8,592,4.5,1305696480,Ibrahim
8,593,4.5,1305696461,Ibrahim
8,750,4.5,1307262443,Ibrahim
8,780,4.0,1305696486,Ibrahim
8,858,5.0,1305696683,Ibrahim
8,899,3.5,1305696265,Ibrahim
8,904,4.0,1307262274,Ibrahim
8,910,3.5,1305696226,Ibrahim
8,1032,4.5,1305696325,Ibrahim
8,1036,4.0,1305696741,Ibrahim
9,1,3.5,1455209816,Ling
9,2,3.0,1455617462,Ling
9,6,4.0,1460138360,Ling
9,16,4.5,1461311583,Ling
9,32,4.0,1455209840,Ling
9,34,2.5,1455617533,Ling
9,36,4.0,1455617478,Ling
9,47,4.5,1455050013,Ling
9,50,5.0,1455049343,Ling
9,70,3.5,1455735732,Ling
9,104,2.5,1455748792,Ling
9,110,4.5,1455050170,Ling
9,111,4.0,1458516249,Ling
9,145,3.5,1456864434,Ling
9,163,4.0,1455748933,Ling
9,165,4.0,1455209902,Ling
9,180,4.0,1455617692,Ling
9,208,3.0,1455617516,Ling
9,223,4.0,1455617470,Ling
9,231,2.5,1455748462,Ling
9,235,4.5,1455529905,Ling
9,260,4.0,1455049368,Ling
9,288,4.0,1455617466,Ling
9,293,4.5,1455050049,Ling
9,296,4.0,1455050745,Ling
9,318,5.0,1455049328,Ling
9,329,4.0,1455231677,Ling
9,337,4.0,1455748833,Ling
9,344,2.5,1455209869,Ling
9,356,4.5,1455050112,Ling
9,364,3.0,1455209887,Ling
9,367,2.5,1455618093,Ling
9,370,3.0,1455748940,Ling
9,374,2.5,1455617791,Ling
9,377,2.5,1455209879,Ling
9,380,2.5,1455209846,Ling
9,431,4.0,1462138790,Ling
9,435,2.0,1459946774,Ling
9,442,3.0,1455748803,Ling
9,457,3.5,1477432493,Ling
9,466,2.5,1459946776,Ling
9,480,3.5,1455209811,Ling
9,500,3.5,1455618095,Ling
9,502,2.0,1456864767,Ling
9,508,4.0,1455749987,Ling
9,527,4.5,1455050006,Ling
9,541,4.0,1456745325,Ling
9,555,4.0,1504907725,Ling
9,586,3.5,1455748696,Ling
9,588,3.5,1455209912,Ling
9,589,4.5,1455209793,Ling
9,590,4.0,1455209837,Ling
9,593,4.5,1455050067,Ling
9,595,3.0,1455209900,Ling
9,608,4.5,1455050069,Ling
9,628,3.5,1459495567,Ling
9,648,3.0,1455209873,Ling
9,653,3.0,1456955524,Ling
9,673,3.0,1455735781,Ling
9,745,4.0,1460242118,Ling
9,778,4.5,1455050179,Ling
9,780,4.0,1455209824,Ling
9,784,2.0,1455735643,Ling
9,849,3.5,1455735861,Ling
9,858,4.0,1455050024,Ling
9,904,4.5,1455050080,Ling
9,908,4.0,1455748398,Ling
9,913,4.0,1517525849,Ling
9,919,4.0,1455748544,Ling
9,923,5.0,1455059762,Ling
9,924,4.0,1458516291,Ling
9,1020,3.5,1456955800,Ling
9,1036,4.0,1455618103,Ling
10,1,4.0,965705637,Linda
10,2,3.0,965704331,Linda
10,3,3.0,965707636,Linda
10,7,2.0,965706657,Linda
10,10,2.0,965709556,Linda
10,12,1.0,965705347,Linda
10,13,3.0,965709102,Linda
10,15,2.0,965710039,Linda
10,19,2.0,965708339,Linda
10,32,4.0,965703646,Linda
10,34,4.0,965705661,Linda
10,44,3.0,965710019,Linda
10,47,3.0,965710720,Linda
10,48,1.0,965709172,Linda
10,54,2.0,965702660,Linda
10,64,2.0,965708037,Linda
10,65,2.0,965708217,Linda
10,70,2.0,965704974,Linda
10,87,2.0,965708059,Linda
10,92,2.0,965712048,Linda
10,102,1.0,965708653,Linda
10,104,2.0,965706185,Linda
10,107,2.0,965706886,Linda
10,118,3.0,965708217,Linda
10,135,3.0,965707637,Linda
10,141,1.0,965706592,Linda
10,153,2.0,965707889,Linda
10,158,3.0,965709785,Linda
10,161,2.0,965710914,Linda
10,165,3.0,965711413,Linda
10,170,3.0,965711598,Linda
10,173,1.0,965703997,Linda
10,185,2.0,965704056,Linda
10,186,2.0,965707724,Linda
10,196,2.0,965703915,Linda
10,208,2.0,965709832,Linda
10,216,2.0,965707746,Linda
10,223,3.0,965705917,Linda
10,231,2.0,965706728,Linda
10,235,4.0,965705784,Linda
10,252,3.0,965706507,Linda
10,253,3.0,965704952,Linda
10,256,1.0,965703997,Linda
10,258,3.0,965704033,Linda
10,260,4.0,965704248,Linda
10,273,1.0,965705240,Linda
10,289,2.0,965706795,Linda
10,291,2.0,965712018,Linda
10,293,4.0,965710720,Linda
10,295,3.0,965708038,Linda
10,316,2.0,965703785,Linda
10,319,1.0,965710693,Linda
10,325,2.0,965708360,Linda
10,328,2.0,965705076,Linda
10,329,2.0,965709622,Linda
10,330,3.0,965705097,Linda
10,332,2.0,965703973,Linda
10,333,2.0,965706548,Linda
10,338,2.0,965703940,Linda
10,339,3.0,965706365,Linda
10,344,2.0,965706566,Linda
10,348,2.0,965706276,Linda
10,350,2.0,965712461,Linda
10,351,2.0,965706045,Linda
10,353,5.0,965711267,Linda
10,356,2.0,965706045,Linda
10,357,4.0,965706092,Linda
10,362,2.0,965709622,Linda
10,364,3.0,965709102,Linda
10,366,2.0,965704974,Linda
10,367,4.0,965704281,Linda
10,368,3.0,965706636,Linda
10,370,3.0,965707669,Linda
10,372,1.0,965706507,Linda
10,374,2.0,965708038,Linda
10,377,4.0,965711156,Linda
10,378,3.0,965707419,Linda
10,379,2.0,965703885,Linda
10,380,3.0,965707487,Linda
10,407,3.0,965705059,Linda
10,410,2.0,965706683,Linda
10,414,2.0,965706886,Linda
10,420,2.0,965708098,Linda
10,422,3.0,965711481,Linda
10,423,3.0,965711598,Linda
10,427,3.0,965712068,Linda
10,432,3.0,965707983,Linda
10,434,3.0,965709832,Linda
10,435,2.0,965703973,Linda
10,440,3.0,965706114,Linda
10,442,3.0,965703811,Linda
10,445,2.0,965706907,Linda
10,450,2.0,965706866,Linda
10,455,2.0,965710092,Linda
10,457,4.0,965710781,Linda
10,466,3.0,965707518,Linda
10,468,3.0,965706967,Linda
10,472,2.0,965707518,Linda
10,474,3.0,965710914,Linda
10,480,2.0,965703785,Linda
10,485,2.0,965707889,Linda
10,486,2.0,965707828,Linda
10,490,2.0,965711106,Linda
10,494,2.0,965711156,Linda
10,497,3.0,965706045,Linda
10,500,2.0,965706636,Linda
10,512,2.0,965703885,Linda
10,513,3.0,965707637,Linda
10,520,2.0,965706795,Linda
10,537,1.0,965707576,Linda
10,539,3.0,965706839,Linda
10,540,1.0,965711928,Linda
10,541,4.0,965703555,Linda
10,542,2.0,965707983,Linda
10,543,3.0,965706232,Linda
10,546,2.0,965704079,Linda
10,551,5.0,965706163,Linda
10,558,2.0,965704355,Linda
10,575,2.0,965706866,Linda
10,586,3.0,965707079,Linda
10,587,3.0,965706438,Linda
10,588,3.0,965706337,Linda
10,589,5.0,965710720,Linda
10,592,5.0,965709445,Linda
10,597,3.0,965706967,Linda
10,606,2.0,965705362,Linda
10,610,3.0,965703785,Linda
10,611,2.0,965704056,Linda
10,627,2.0,965711342,Linda
10,637,2.0,965708098,Linda
10,640,1.0,965712018,Linda
10,648,3.0,965709656,Linda
